0.5,0.704109500752358,0.35747854576196314
0.7071496386270266,0.2,0.9880531637494127
0.5,0.9415051646951996,0.7648900776404453
0.7781751920797495,0.2,0.1636193668706959
0.5,0.1551223974059438,0.23150373735114071
0.008872466981478477,0.2,0.5928464865292487
0.5,0.9486218438964301,0.2359540230607745
0.7670451528451602,0.2,0.4828187841049295
0.5,0.8415797490215297,0.0038987069331393176
0.5944354358142595,0.2,0.02762777795449023
0.5,0.5585635820274899,0.07597475349720051
0.37222727582884907,0.2,0.21150768766879502
0.5,0.15651277776980377,0.17815774799477502
0.04118864588022342,0.2,0.3167963565876183
0.5,0.0664170955042751,0.9537333625186974
0.4176017542556648,0.2,0.7102763752145845
0.5,0.3861270623486268,0.7556327674952102
0.9472415039351936,0.2,0.07033173676020665
0.5,0.9182931220723783,0.7620156811546948
0.428397905546674,0.2,0.6424755724453546
0.5,0.8817693211496803,0.7927304743905594
0.7588295602581298,0.2,0.5629724204574831
0.5,0.6846263253929616,0.5622436424279117
0.1529040052949202,0.2,0.224113193864104
0.5,0.49955605484751653,0.1549755004170672
0.07969222506283713,0.2,0.096666364833773
0.5,0.7842910461181538,0.8872467529747161
0.6012401833238942,0.2,0.7311834143622878
0.5,0.20820759145130763,0.7013524728020472
0.1631569422953537,0.2,0.5890248168088725
0.5,0.14847368063528044,0.9002817568172583
0.679893566406923,0.2,0.8771782868768913
0.5,0.8482125443766783,0.8547360083950272
0.7340990142122845,0.2,0.3816734626446586
0.5,0.3654419244556014,0.7338741042964239
0.04002157354688973,0.2,0.026350907376053723
0.5,0.4776924417403251,0.5860524436390708
0.5868808397653011,0.2,0.1572753762961645
0.5,0.7639098137050117,0.8763047313822605
0.3057300958570899,0.2,0.3640526296509262
0.5,0.5002495441956527,0.2813512026353804
0.22397153286214766,0.2,0.7264948015002116
0.5,0.7009150682290829,0.6453148088689024
0.6655243685554143,0.2,0.22744510637837034
0.5,0.9476899640593147,0.7520573001111457
0.986382046297414,0.2,0.11374550860629873
0.5,0.5408908861744239,0.3387012050861893
0.6682796870561089,0.2,0.5503876914904297
0.5,0.8604037729804533,0.01779605941338025
0.47460666671408647,0.2,0.5132936233851679
0.5,0.19563842040703094,0.4007710635943832
0.22784120777543315,0.2,0.39260245864075427
0.5,0.9924789785764558,0.24161388269288753
0.9310404323476487,0.2,0.33250165985253743
0.5,0.4005973821943192,0.13715022348567107
0.8898492821870941,0.2,0.9828969766103519
0.5,0.8133156841790922,0.6996917885385573
0.6211518815299623,0.2,0.882308005448185
0.5,0.4258160084751298,0.9752064622258533
0.8541058893850606,0.2,0.9218092065492474
0.5,0.3499953564091187,0.888851737100858
0.9226017289804117,0.2,0.5044247048147282
0.5,0.44143734210618246,0.5421570882065342
0.3931213215498707,0.2,0.5997103943303305
0.5,0.24191350132195155,0.0843554749465042
0.38807339363784243,0.2,0.6621482722509855
0.5,0.7651256508089268,0.7625093925663041
